,Unnamed: 0,text,Radnja,Rezija,Gluma,Muzika,Opsti utisak film,Opsti utisak komentar,Specijalni efekti
77,,"Ne,shvatio sam ja temu filma dobro,ali nisam razumeo gde je njegova genijalnost i velicina.Deluje kao prosecan film,nista spektakularno kao sto se prestavlja.  Kada govorim o ideji za film koju je dobio reziser ne poredim ljubav prema igricama sa ljubavi Thomblija i OS,vec dajem prepostavku,koja vodi na realan zakljucak.Ljudi bivaju zavisnici od kompijutera i normalno je ocekivati da se jednom javiti nuspojave kao sto je ljubav coveka i masine.Svako novo vreme donosi nove bolesti.Takodje ne vidim zasto je bizarno porediti dva filma na polju genijalnosti,bez obzira kakve su im teme.Vi smatrate da je ovo genijalan film,ja imam misljenje da je Mr.Nobody to isto,jedino sam mozda bio previse nemerodavan u njihovom poredjenju.  Vezano za temu filma:Ta izvestacena nazovimo ljubav nije nista drugo do opsesija.Kako je Tvombli uopste mogao da zna da je Samanta iskrena.Kako je moguce da Samanta to dozivljava,kad je za takav dozivljaj potrebno imati telo,srce.To je polazna tacka koja dokazuje da je sve to prevara,laz.U Tvombliju se i bori svetlo istine sa mrakom opsesije,no Tvombli tone sve dublje u mrak.Kao svaki opijum odvlaci ga od stvarnosti.  Za mene je ovaj film dokaz o ljudskoj gluposti,koja kao sto kaze Ajnstajn je beskonacna.Mi ne ucimo nista iz proslosti nego gazimo u buducnost sa strahom ciji su koreni u proslosti zakopani,sa greskama pretvorenim u lekcije koje uce nasa deca.Cinimo ovaj svet sve manje pogodnim za zivot duha,ljubav i na kraju trazimo ih u virtualnim,fizickim drogama.Veliki sam protivnik mobilnih telefona,interneta,fejsbuka koji kobejagi spajaju ljude,jer nema tu nikakve veze,sve sto oni rade pruzaju mogucnost da jedan covek kontrolise i upravlja masama a to nije dobro.U ovom slucaju vestacka inteligencija upravlja mnostvom potcinjenih putem emocija,a nista drugacije od nacina na koji to danas rade religija I politika.Daje ljudima laznu nadu(ljubav) govoreci kao da im je stalo do nas.Ljudi su ratovali kroz vekove za razlicite glupe ciljeve,ali covekova borba za razum nikada nije dobijena.Glupost je trijumfovala i sve vise odvlaci u propast. Kazes kako je covek stvorio nacin-simulaciju da maskira osecaj usamljenosti mada i dalje pati,ali zar to svakodnevno ne rade milioni ljudi u svojim umovima.Simulacija je samo pojacalo,droga. Ona je,odnosno ona ce verovatno biti neizbezna posledica ljudske gluposti.   Poruka rezisera bi bila na mestu da nije previse ocigledna u svetu kom zivimo.Opet I ako je prihvatim sa dozom odbojnosti ne mogu se pokloniti Her-u kao genijalnom delu.",None,None,None,None,Neutral,None,None
78,,"Temu filma nisi shvatio. Ljubav prema igricama i filmovima koju navodiš u komentaru nije ista, ako ni zbog čega drugog, onda zbog toga što je jednosmerna. Ovde je akcenat na tome da simulacije zapravo menjaju stvarna iskustva i da je čovek stvorio način da maskira osećaj osamljenosti, iako od istog i dalje zapravo pati.   Porediti ovaj film sa Mr. Nobody je u samoj ideji bizarno, a da ne govorim o tome još u kojim intenzitetima to radiš.   Pročitaj recenziju još jednom i probaj da se malo više investiraš u film.",None,None,None,None,None,None,None
79,,"Uvazavam tudja misljenja i posto je puno Vas koji hvalite ovo ostvarenje,prepostavljam da sam verovatno ja taj koji nije razumeo film jer je za mene on bio poprilicno dosadan.Mozda je scenario dobar,vizualni dojam,gluma Joaquin Phoenixa ali film kao celina izgleda previse trom,bezdusan,morbidan.Ne vidim ni zasto je toliko genijalan.Vestacka inteligencija koja komunicira sa covekom je ideja koja se pojavljuje u mnostvu filmova,i nije neki novitet.To da se covek zaljubi u OS je i za ocekivati.Mnogo ljudi je zaljubljeno u neku igricu,fejsbuk,internet da ne mogu bez toga,zasto se onda ljudi ne bi zaljubili u vestacku inteligenciju koja poseduje svest sa kojom je moguce razgovarati.Da bi smo to shvatili ne trebamo biti genije.Genijalan film je recimo Mr. Nobody,i ako bi smo ga uporedili sa Her-om bilo bi smesno.Kao nebo i zemlja.Tako smatram da ce se i ova Imdb-ova visoka ocena uskoro spustiti na zemlju gde joj je i mesto.  Dao bih filmu ocenu najvise 6.5.",Positive,None,Positive,None,Neutral,None,Positive
80,,thanks good...,None,None,None,None,None,None,None
81,,Hoću IOS1!,None,None,None,None,None,None,None
82,,"Odličan film sa tematikom aktuelnom u današnjem dobu ranog razvoja virtuelne inteligencije. Svaki element ovog filma, od kadrova, scenarija do glume su bili savršeni. Odlično opisano u tvojoj kritici. ALI nisi spomenuo najjači element ovog filma, a to je definitivno Skarlet Johanson. Tako dobra gluma, bez da je glumica uopšte prisutna, se ne viđa često. Odmah sam se sjetio filmova poput 2001: Space Odyssey i Moon (koje inače obožavam). Jedan od najboljih filmova 2013. pored Short Term 12 i The Spectacular Now. Preporuka za sve.   10/10",Positive,None,Positive,None,None,Positive,None
83,,"Odlican film. Gledala sam ga na Festivalu autorskog filma i ostavio je stvarno sjajan utisak. Kao i Razvod, mada iako imaju slicnu temu poput raspada porodice, potpuno su drugaciji. Senzibilitet im je jako drugaciji. Kao i utisak koji ostavljaju. PS: Volela bih da procitam recenziju film ""The broken circle breakdown"", sjajan je.",None,None,None,None,Positive,None,None
84,,"Imam nekoliko ispravki.  Keri uopste nije voljeno dete.Margaret ni u jednom trenutku ne pokusava da joj iz ljubavi objasni neke stvari.Zena je luda, a s obzirom da je religiozni fanatik moze se samo zamisliti mrznja prema moci koju njena cerka poseduje.Lik majke je u svim verzijama (ima ih,zapravo 3...original, dve obrade i neki, kao, drugi deo) totalni promasaj u svakom mogucem smislu.",None,None,None,None,None,None,None
85,,"dobra drama al mi je malo presput neke scene predugo traju a nista se znacajno ne desava, falilo mi je malo misterije i napetosti, znam da je istinita prica i da se ne moze nesto izmisljati al nikakav znacaja utisak nije ostavio za mene, samo okej film, Lupita je zasluzila 10 oskara za ovu ulogu, maestralno!",None,None,Positive,None,Neutral,None,None
86,,"ma to je skroz jasno.ali definitivno za mazohiste film.pa uzivajte u kvalitetu.  Gledao sam pre nekog vremena isto izuzetno bolestan film pod nazivom ""the poghestapite tapes(ili tako nesto)"".Film je(navodno po istinitom dogadjaju,ali to je laz) ,u fazonu dokumentarca, o zrtvi(i ostalim zrtvama) nekog sadistickog manijaka,koji ju je terorisao 9-10 godina,pekao,sekao udove,prste,usi,tukao,silovao itd.na kraju kad su je oslobodili zrtva prica kako je on njen kralj,njen gospodar, da ne moze da zivi bez njega..ovo je taj rad..isto izuzetno ""kvalitetan"" film..fenomenalno",None,None,None,None,None,None,None
87,,"Bez ikakve namere da polemišem o ukusuima, ali aj' ti ponovo pogledaj film pa ponovo postavi komentar. Pa ako ovo nije veličanstven film onda stvarno ne znam šta je to veličanstveno u sedmoj umetnosti. Film ima sve što treba da ima, tehnički besprekoran, fantastična fotografija, odličan scenario, o režiji ne treba trošiti reči, gluma maestralna...",Positive,Positive,Positive,None,Positive,None,Positive
88,,"Nešto mi nije jasno.Sam si rekao :""“Gravitacija” je zaista vizualno nenadmašiv projekat, ali je dosta daleko od savršenog filma. Ovaj naslov isključivo treba gledati u bioskopu zbog fenomenalnih efekata jer zaista ne poseduje neke druge elemente (pored glume Sandre Bulok) koji bi ga istakli od tone prosečnih ostvarenja.""A sad govoriš kako je fantastično ostvarenje.Odluči se burazeru",None,None,None,None,Neutral,None,Positive
89,,"Filmofil:""Izmuciti svoje telo je za svaki respekt"".  Ovakve ekstremne dijete,gladovanja uvek ostavljaju posledice po organizam,a Mekonahi je svoje telo izmucio radi novca i slave koju vec uveliko ima,a to nije ni za kakav respekt,to je za posmatranje.   Da li bi mogao neko,bilo ko,da mi objasni da li se u filmu radi o bolesnom coveku ili o bolesnom drustvu?",None,None,None,None,None,None,None
90,,"Gravitacija je dobila sve za tehnicke stvari, sem za reziju, Americki prevaranti ocekivano nista(potpuno razocaranje), Mekonahi i Leto su ""morali"" jer onako ""uci"" u ulogu i izmuciti svoje telo je za svaki respect, Leo i Skorseze iznanadjujuce nista no ima vremena za Lea(njegov talenat je neosporan), da nije Mekonahi dobio za glavnu rolu to bi bio izmuceni rob u 12 Years a Slave, a sto se tice tog filma svaki komentar je suvisan(naravno pozitivan)...  Akademija uvek daje prednost teskim temama poput robovlasnistva i bolesti naspram prevarantima i tamo nekim bezobzirnim i raskalasnim brokerima. :)",None,None,None,None,None,None,None
91,,"Bravo Gorane za recenziju, svaka ti je na mestu.Predobar film, toliko simbolike i vrednosti, ""prikazuje evoluciju jednog čoveka kroz tri faze gde posle besa i slepe želje za profitom, isti uviđa prave vrednosti i svrhu njegovog postojanja"" bas tako ...R.I.P. Roon Woodrof , neverovatna promena coveka i svaka mu cast...i Rayon...12 years a slave i Dallas Byuers Club su najposebniji filmovi iz prosle godine i uopste...istinite price kad su realizovane na pravi nacin, ostavljaju najupecatljiviji utisak naravno.Lupita me u srce dotakla, i njih dvojica, svaka im cast. Jedino ne razumem kako je Gravitacija mogla dobiti onoliko Oskara, glupost.I koliko god cenila Lea, ovaj film i Mekonahijev performans i uloga zaista daleko vise zasluzuju....Pozdrav :-)",None,None,Positive,None,None,Positive,None
92,,Leonardo DiCaprio (The Wolf of Wall Street)  Joaquin Phoenix (Her),None,None,None,None,None,None,None
93,,"Fak, zašto nisam ovo pročitala prije nego što sam se odlučila da pogledam...ali to je to što dobiješ kad se prethodno ne informišeš i sudiš samo na osnovu nekih bezvrijednih holivudskih trejlera i filmskih postera. Likovi su jednodimenzionalni, nimalo razrađeni, dijalog prazan i ono što je moglo biti zanimljivo, sad je samo neka tralala priča. Sve u svemu, običan šit.",Negative,None,None,None,Negative,None,None
94,,"Kobra objasnio! Kao i recenzija...""Hobbit"" je kao mladji brat LOTR-a, koji na sve nacine pokusava da ga kopira, pa gde nema zapleta, idemo sa efektima bum tras bem, sa ubacenim romanticnim pricama i likovima kojih ni nema u knjizi. Ali tako vam je to jkad knjigu od nekih 350 strana pokusate da razvucete na tri filma kao sto ste i tri knjige od 1.000 strana...Otisao sam u bioskop sa ogromnim ocekivanjima, a izasao sa utiskom: Pa ok je, zabavan, ali nekako prazan...a svako ko ga po kvalitetu uopste stavlja u istu galaksiju kao LOTR trilogiju ili ima 13 godina ili bas nema pojma o kinematografiji...",None,None,None,None,Neutral,None,None
95,,"bravo na recenziji , ali za malo. Ovakvo misljenje i ja dijelim , ali kad se zamjene ocijene i recenzije 1. i 2. dijela. 1. dio je katastrofa , dok 2. je vec nestooooo puno mracnije , ozbiljnije i uzbudljivije. puno blize LotR. samo da dodam. iako volim 3D , ovde je potpuno nepotreban i jako lose odradjen. I oruzje patauljaka (izuzev donekle maceva) je katastrofalno napravljeno. vidi se kako ga lako dizu i da je od plastike. za ovakav film i ovoliki budzet neoprostivo.  Mislim da je vazno napomenuti , da mi je 1. dio LotR najbolji i da je ta trilogija puno ujednacenija po kvalitetu od ove. Htjeli priznati to ili ne , ali ovoliko dijametralno suprotnih komentara to dokazuje.",None,None,None,None,Negative,Positive,Negative
96,,"Mislim da si previse analizirao pricu filma. Ova tri dijela Hobita nisu sastavljena samo od knjige ""Hobit"" vec i dijelova Silmarillion-a i Tolkinovih spisa. Takodje primjetim blagu paralelu izmedju ove recenzije i recenzije za Gravity. Dosta se baziras na prici i dajes da ti to utice na finalnu ocjenu. Elemente poput likova, emocija, motiva, montaze, kostima, scenografije i slicno samo nikako ili blago dotices. Hobit je ispunio ono sto se od fantazijskog epa zahtjeva, atmosfera, odlicni likovi, akcija i scena. Vizuelni efekti u nekim slucajevima jesu bili slabi, i slazem se da je dva filma bilo sasvim dovoljno za ovu fransrizu (pogotovo zbog kraja koji je prekinut na najgorem mogucem mjestu). Za mene ovaj film je dosta bolji od prvog koji je bio sporiji (ali ne los) i od mene bi dobio ocjenu 8,5.",None,None,None,None,Positive,None,None
97,,"Ovakvo sranje već odavno nisam gledao. Moraš biti 110% napušen, lud, pijan i onda možda nećeš žaliti vrijeme potrošeno da to pogledaš. Katastrofa, to mi liči na ono kad odeš u galeriju slika i sad na bijelom platnu stoji jedna točka (boja nebitna i jedva vidljiva), a njih 10 tamo baljezga o providnosti autora slike, njegovoj genijalnosti itd. itd, pa neznaš jesi li sam lud ili su oni ludi, a mislim da oni sve u strahu jedan od rugoga, pa valjaju takve pi...darije, da im netko od njih ne kaže da u koju su to oni akademiju išli.",None,None,None,None,Negative,None,None
98,,"Zanimljivo, baš sam juče gledao, i, evo, kod vas na sajtu.   Znao sam šta da očekujem, pošto je ""Primer"" 2004. godine postao neka vrsta mini kulta među pobornicima SF-a, pogotovo zato što je minimalnim filmskim sredstvima ispričao jednu kompleksnu priču. Ovaj film, nastao nakon 9-godišnjih neuspelih pokušaja Šejna Karua da režira nešto čitokrvniji SF (čije neke kadrove možemo da vidimo na kompjuteru glavne junakinje na početku ovog filma), potpuno je drugačiji doživljaj od ""Primera"", pre svega u emotivnom i vizualnom iskustvu. Iako na tragu Terensa Malika i njegovih poslednjih ostvarenja, ""Upstream color"" uspostavlja neku svoju ""karuaovsku"" stilizaciju, mešavinom kvazifuturističkih obezličenih enterijera sa toplim slikama prirode. Međutim, ovo je film pre svega, makar je meni tako zaličalo, o identitetu, shvatanju identiteta i svojevrsna alegorija o odnosu čoveka i boga, tj. slobodne ljudske volje i sila koje svakodnevno deluju na nas. Alegorija smeštena u priču o čoveku koji uzgaja prasiće u koje su presađeni crvi-paraziti koji su pre toga bivali u ljudskim domaćinima, i ljudima koji su telepatski povezani sa životinjama i između sebe do te mere da im se svesti i sećanja prepliću ipak je nešto što ne viđate svaki dan, i apsolutno nesvakidašnje filmsko iskustva, šta god o filmu mislili. Posle ovog film, Šejn Karu, koji je inače, čini mi se, po struci softver dizajner, ili će po senzibilitetu postati naslednik Kjubrika i Malika, ili će postati deo mini opskurne SF festivalske scene. Voleo bih da vidim još neke njegove filmske ideje",None,Positive,None,None,Positive,None,None
99,,"posle sat vremena filma vec sam znala kako ce ko da zavrsi. Nema ni trunke neizvesnosti. Tako je I bilo. NAjgori film koji sam gledela u poslednje vreme. Mrzim kada sa puno ocekivanja odem da pogledam film jer je reziser covek kojem se divim, igraju dobri glumci I onda...pozelis da izadjes iz bioskopa. Da sam bar verovala oceni na IMDB",None,None,None,None,Negative,None,None
100,,"Gledao sam film i dobio ono sto sam ocekivao - nista preterano, sem solidne zabavu na dva sata, jer su to Marvelovi filmovi, i zadovoljan sam recenzijom.  Ali imam jedno pitanje za tebe, Gorane: i ja sam iz Novog Sada, pa me zanima da li si i ti nezadovoljan kvalitetima snimaka u bioskopu? Filmovi su cesto van fokusa, zvuk je jako los i boja je tamna - skoro svi filmovi su plavi, a kada su mracnije scene losije se vidi. Cuo sam da je razlog za to taj sto bioskopi poput Cineplex Arene u NS, i u Bg i ostalim gradovima, stede na nekim sijalicama u projektoru za film. To je rekao drug koji studira filmsku umetnost u Americi, i bio je jako razocaran nasim kvalitetom projekcija. Ranije to nisam primecivao, ali je bilo veoma izrazeno u Thoru, Prometheusu i Dark Knight Risesu, koji su mracni filmovi, ali je slika na blurayu odlicna cak i tamnim scenama.  Pozdrav.",None,None,None,None,Neutral,Positive,None
